trial, min_dist_cm, min_dist_in, participant_id, participant_height_cm, target_height_cm, standoff_dist_cm, Tqb_x_m, Tqb_y_m, Tqb_z_m, Tpy_x_m, Tpy_y_m, Tpy_z_m, Tpp_x_m, Tpp_y_m, Tpp_z_m
1, 23.4037, 9.2141, 2, 300, 80, 200, -1.5349, 2.3950, 0.7944, -1.5460, 0.6186, 1.2155, -1.5344, 1.6028, 0.8437
2, 27.7545, 10.9270, 2, 300, 80, 200, -1.5347, 2.3950, 0.7946, -1.5518, 0.5985, 1.2337, -1.5168, 2.4186, 0.4853
3, 31.8341, 12.5331, 2, 300, 80, 200, -1.5348, 2.3950, 0.7944, -1.5503, 0.5872, 1.2398, -0.9479, 19.3806, -6.9759
4, 25.5844, 10.0726, 2, 300, 80, 200, -1.5347, 2.3950, 0.7944, -1.5483, 0.6072, 1.2264, -1.5346, 1.8558, 0.7326
5, 30.2284, 11.9009, 2, 300, 80, 200, -1.5352, 2.3955, 0.7942, -1.5499, 0.5936, 1.2352, -1.5007, 3.0369, 0.1925
6, 35.2097, 13.8621, 2, 300, 80, 200, -1.5351, 2.3955, 0.7944, -1.4664, 0.6007, 1.2800, -1.4409, 5.2857, -0.9832
7, 38.8173, 15.2824, 2, 300, 80, 200, -1.5351, 2.3956, 0.7944, -1.4678, 0.6563, 1.2270, -1.4682, 1.9853, 0.5705
8, 25.6079, 10.0818, 2, 300, 80, 200, -1.5348, 2.3951, 0.7944, -1.4623, 0.6231, 1.2640, -1.4418, 2.4020, 0.5332
9, 34.0143, 13.3915, 2, 300, 80, 200, -1.5346, 2.3951, 0.7944, -1.4616, 0.6297, 1.2466, -1.4304, 1.8684, 0.6822
